item_id,PLACES,THINGS_TO_DO,LOCATION,CITY,TRIP,LAKES,GLACIERS,CULTURAL FOOD
433,THALEY VALLEY,"CULTURE, ARCHITECTTURE,SEE NATURE",GHANCHE ,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
434,CHILAS ROCK PAINTAINGS,SCARED ROCKS,CHILAS GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
435,KARAMBER LAKE,"SWIMMING,BOATING",ISHKOMAN VALLEY,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
436,SHANDOOR,SHANDOOR FESTIVAL,CHITRAL GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
437,SHOUNTER,GREEN VALLEY,CHITRAL GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
438,RAKAPOSHI BASE CAMP 1 ,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
439,RAKAPOSHI BASE CAMP 2,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
440,LALIK JAAN STADUIM,"EVENTS,CRICKET MATCHES",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
441,GILGIT POLO GROUND,"POLO MATCHES,EVENTS",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
442,MARKHOOR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
443,HELI CHOWK ,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
444,YAADGHAR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
445,MONUMENT OF GILGIT,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
446,SHUL-E-YAL,"CULTURE,LANDSCAPE , EVENTS, SHOPPING",JUTIYAL  GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
447,JAGIR BASEEN,"CULTURE, ARCHITECTTURE",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
448,KUTWAL LAKE,"SWIMMING,BOATING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
449,DANYORE VALLEY," ARCHITECTTURE,INFRASTRUCTURE ,LANDSCAPE , EVENTS, SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
450,KHARFAQ LAKE,"STAY AND DINE,BONFIRE,CAMPING,PICNIC POINT,TRACKING,HIKING,SEE NATURE",KARAKORAM MOUNTAIN RANGE  GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
451,RAKAPOSHI BASE CAMP 1 ,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
452,RAKAPOSHI BASE CAMP 2,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
453,LALIK JAAN STADUIM,"EVENTS,CRICKET MATCHES",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
454,GILGIT POLO GROUND,"POLO MATCHES,EVENTS",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
455,MARKHOOR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
456,HELI CHOWK ,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
457,YAADGHAR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
458,MONUMENT OF GILGIT,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
459,RAKAPOSHI BASE CAMP 1 ,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
460,RAKAPOSHI BASE CAMP 2,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
461,LALIK JAAN STADUIM,"EVENTS,CRICKET MATCHES",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
462,GILGIT POLO GROUND,"POLO MATCHES,EVENTS",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
463,MARKHOOR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
464,HELI CHOWK ,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
465,YAADGHAR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
466,MONUMENT OF GILGIT,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
467,SHUL-E-YAL,"CULTURE,LANDSCAPE , EVENTS, SHOPPING",JUTIYAL  GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
468,JAGIR BASEEN,"CULTURE, ARCHITECTTURE",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
469,KUTWAL LAKE,"SWIMMING,BOATING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
470,DANYORE VALLEY," ARCHITECTTURE,INFRASTRUCTURE ,LANDSCAPE , EVENTS, SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
471,KHARFAQ LAKE,"STAY AND DINE,BONFIRE,CAMPING,PICNIC POINT,TRACKING,HIKING,SEE NATURE",KARAKORAM MOUNTAIN RANGE  GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
472,RAKAPOSHI BASE CAMP 1 ,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
473,RAKAPOSHI BASE CAMP 2,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
474,LALIK JAAN STADUIM,"EVENTS,CRICKET MATCHES",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
475,GILGIT POLO GROUND,"POLO MATCHES,EVENTS",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
476,MARKHOOR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
477,HELI CHOWK ,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
478,YAADGHAR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
479,MONUMENT OF GILGIT,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
480,RAKAPOSHI BASE CAMP 1 ,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
481,RAKAPOSHI BASE CAMP 2,"CLIMBING,HIKING,TRACKING",MINAPIN,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
482,LALIK JAAN STADUIM,"EVENTS,CRICKET MATCHES",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
483,GILGIT POLO GROUND,"POLO MATCHES,EVENTS",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
484,MARKHOOR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
485,HELI CHOWK ,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
486,YAADGHAR CHOWK,"CULTURAL FOOD,SHOPPING",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
487,SHANDOOR POLO GROUND,POLO GROUND,GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
488,THREE MOUNTAIN JUNCTION ,THREE MOUNTAIN JUNCTION ,JUGLOT GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
489,BAGROTE GRASSLAND,"STAY AND DINE ,BONFIRE",BAGROTE GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
490,OSHINKHANDASS,"STAY AND DINE ,BONFIRE",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
491,DAR VIEW POINT,"PICNIC POINT,STAY AND DINE ,BONFIRE",GILGIT,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
492,KHAW TREAKING,"PICNIC POINT,STAY AND DINE ,BONFIRE",GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
493,KHARFAQ LAKE,"STAY AND DINE,BONFIRE,CAMPING,PICNIC POINT,TRACKING,HIKING,SEE NATURE",KARAKORAM MOUNTAIN RANGE  GILGIT,GILGIT,Family,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
494,THALEY VALLEY,"CULTURE, ARCHITECTTURE,SEE NATURE",GHANCHE ,GILGIT,Adventure,"SATRANGI LAKE ,SATRANGI LAKE,RAMA LAKE,RUSH LAKE,UPPER KACHURA LAKE,SATPARA LAKE,KUTWAL LAKE,KHALTI LAKE,BARAH LAKE,GHANCHE LAKE","BUROS-SHAPIK,GIYALIN,CHAMURKII,MOLIDA,SHARBAT,HARISA,FOTUK,DIRAM FITTI",
